Topic,Count,Name,Representation,Representative_Docs
49,7,49_置板凳_我只是來置板凳ㄧ下而已_我也只是來置板凳_當兵最常說的話,"['置板凳', '我只是來置板凳ㄧ下而已', '我也只是來置板凳', '當兵最常說的話', '但我想吃瓜', '不會因為這件事討厭你', '', '', '', '']","['置板凳', '置板凳', '置板凳']"
50,6,50_15年前思想未成熟_10萬次的加油_2年_做了逃兵,"['15年前思想未成熟', '10萬次的加油', '2年', '做了逃兵', '依然支持', '5000多', '少說話多做善事', '大部份會有這個想法', '我還是很喜歡坤達', '又浪費時間']","['依然支持，過去的事掀起這風波，沒意思', '加油，當時的時空背景（2年）大部份會有這個想法，錢沒很多（5000多）又浪費時間～放心會渡過的～我還是超級看好你支持丫～10萬次的加油～💪💪❤️', '15年前思想未成熟，做了逃兵。現在必須接受當年的因果。這幾年坤達的形象做的都不錯，我還是很喜歡坤達，這次閃兵風波，希望能雨過天晴。少說話多做善事，用行動來反省。坤達加油！']"
51,6,51_達哥和奶哥在幹嘛_跟著達哥一起響應_達哥_達哥加油,"['達哥和奶哥在幹嘛', '跟著達哥一起響應', '達哥', '達哥加油', '', '', '', '', '', '']","['達哥💪', '達哥和奶哥在幹嘛？🤣', '跟著達哥一起響應❤️']"
52,6,52_失敗_你们很38叻_沒版權_改叫妳十六孬孬坤達這不錯吧,"['失敗', '你们很38叻', '沒版權', '改叫妳十六孬孬坤達這不錯吧', '沒薩克斯風', '少了薩克斯風xd', '16蹲完進去蹲', '', '', '']","['改叫妳十六孬孬坤達這不錯吧', '你们很38叻🤭🤭🤭', '沒薩克斯風 失敗']"
53,6,53_hahhahhahahannahahaaa_原來你們是這樣的關係_黑人很多個問號_太可愛了你們,"['hahhahhahahannahahaaa', '原來你們是這樣的關係', '黑人很多個問號', '太可愛了你們', '哥哥们也太闹了', '這是什麼三角戀劇情啦哈哈哈哈啊哈哈哈', '哈哈哈', '', '', '']","['😂😂😂😂😂這是什麼三角戀劇情啦哈哈哈哈啊哈哈哈', 'Hahhahhahahannahahaaa😂😂😂😂😂😂', '哥哥们也太闹了～哈哈哈😂😂😂']"
54,6,54_chill_mr_鬆弛感最迷人_別哭,"['chill', 'mr', '鬆弛感最迷人', '別哭', '主打一個鬆弛感', '阿弟哥去安慰你', '心情如何', '加油', '', '']","['阿弟哥去安慰你，乖，別哭😂', 'Mr. Chill Mr. 😂', '鬆弛感最迷人😘 chill chill 達']"
55,6,55_有點低能_狀態_這就是傳說中的_這樣還能小巨蛋嗎,"['有點低能', '狀態', '這就是傳說中的', '這樣還能小巨蛋嗎', '達達人紅是非多', '魚得水', '奶哥太香無法擋', '懂梗', '一堆蝦妹這都可以挺', '']","['這樣還能小巨蛋嗎🤣', '一堆蝦妹這都可以挺 有點低能', '這就是傳說中的‘魚得水’狀態🐟']"
56,6,56____,"['', '', '', '', '', '', '', '', '', '']","['🤣🤣🤣🤣🤣', '🤣🤣🤣🤣🤣', '🤣🤣🤣🤣🤣']"
57,5,57_好好交代_再繼續帶歡樂給大家_達哥加油好好面對_達哥沒事的這個錯不怪你,"['好好交代', '再繼續帶歡樂給大家', '達哥加油好好面對', '達哥沒事的這個錯不怪你', '謹慎處理', '還是會挺你', '現在先好好面對處理事情', '期待你回到舞台上', '會繼續支持你', '我等你']","['達哥加油好好面對，再繼續帶歡樂給大家，我支持你!', '達哥 閃兵好好面對 還是會挺你 完美的人', '達哥加油～好好交代、謹慎處理、勇敢面對，心會一直與你同在，期待你回到舞台上，繼續發光發熱的那天，我等你 ❤️💪']"
58,5,58_是不是行程太忙已經瘋掉啦_怎麼了都要堅強地走下去_不管妳人現在在哪裡_因為所有不管是朋友,"['是不是行程太忙已經瘋掉啦', '怎麼了都要堅強地走下去', '不管妳人現在在哪裡', '因為所有不管是朋友', '第一次的演唱會就奉獻給你們了', '還想看有你的玩很大', '粉絲或老婆大家都在等你回來跟大家一起衝', '綜藝玩很大不能沒有你', '感覺你們需要放假休息了', '不管事兵役問題還是代言集玩很大的主持棒的問題都要謹慎面對這些問題']","['達哥加油！還想看有你的玩很大❤️', '感覺你們需要放假休息了 🙈 是不是行程太忙已經瘋掉啦？😂😂😂', '坤達加油!😢❤️不管事兵役問題還是代言集玩很大的主持棒的問題都要謹慎面對這些問題!不管妳人現在在哪裡、怎麼了都要堅強地走下去!(因為所有不管是朋友、粉絲或老婆大家都在等你回來跟大家一起衝!!!)加油!!!加油!!!加油!!!']"
59,5,59_特南克斯本人出演_一開始坤達的腳腳在_達達的腳_腳底幫也可以拍一支,"['特南克斯本人出演', '一開始坤達的腳腳在', '達達的腳', '腳底幫也可以拍一支', '影片一開始達哥的腿跟奶哥的手', '', '', '', '', '']","['特南克斯本人出演', '一開始坤達的腳腳在........', '達達的腳😍']"
