Topic,Count,Name,Representation,Representative_Docs
37,13,37_你沒錯_加油_我認為_王大陸,"['你沒錯', '加油', '我認為', '王大陸', '永恆的', '胡家惟', '恆星', '跟我愛的你', '諸佛的淨土', '能有']","['加油 王大陸，你沒錯', '「胡家惟」我認為「王大陸」你人帥又演技好，「我願意」跟我愛的你「談戀愛」跟「結婚」！分享：「南無」「阿彌陀佛」！「可麗姐」「您好」！「胡家惟」我認為「永恆的」應該是有「諸佛的淨土」和「恆星」，我認為「往生西方極樂世界」的「眾生」能有「永恆的」「極度快樂」！', '「胡家惟」我認為「王大陸」你人帥又演技好又善良，「我願意」跟我愛的你「談戀愛」跟「結婚」！分享：「南無」「阿彌陀佛」！「可麗姐」「您好」！「胡家惟」我認為「永恆的」應該是有「諸佛的淨土」和「恆星」，我認為「往生西方極樂世界」的「眾生」能有「永恆的」「極度快樂」！ 2年']"
38,12,38_海濤法師_建立其他的護生園跟看其他的內容_但我早已將你當成最帥的影帝了_三大有線電視,"['海濤法師', '建立其他的護生園跟看其他的內容', '但我早已將你當成最帥的影帝了', '三大有線電視', '也可在', '因為這對我意義重大', '生命電視', '生命電視台', '的台長也就是', '的感情戲']","['蕭依人 感謝您成為我的忠實粉絲，我非常感謝您的精彩評論，因為這對我意義重大，請給我發送好友請求好嗎', '「南無」「阿彌陀佛」！「胡家惟」我祝「王大陸」你跟大家中秋節快樂且永遠快樂！我愛你，我願意和你談戀愛跟結婚！雖然你在今年應該不曾得到影帝的獎項，但我早已將你當成最帥的影帝了！我在今天晚上恰巧心想事成地又看到您在我的少女時代的表現了，我看到演技超級好的你在那部電影中表現出非常愛「林真心」的感情戲，我還會有吃醋跟羡慕她的感覺！ 分享：「生命電視台」（在「三大有線電視」被定頻為第132台，有的人需用中華電信MOD看，也可在「生命電視」的網站看網路直播和「海濤法師」的慈悲志業並捐款或捐土地以讓「海濤法師」建立其他的護生園跟看其他的內容！）的台長也就是「海濤法師」應曾表示「吃蛋不慈悲」！', '今天是民國112年也是西元2023年的國曆的9月29日也是農曆的8月15日也是「中秋節」！「南無」「阿彌陀佛」！「胡家惟」我祝「王大陸」你跟大家中秋節快樂且永遠快樂！我愛你，我願意和你談戀愛跟結婚！雖然你在今年應該不曾得到影帝的獎項，但我早已將你當成最帥的影帝了！我在今天晚上恰巧心想事成地又看到您在我的少女時代的表現了，我看到演技超級好的你在那部電影中表現出非常愛「林真心」的感情戲，我還會有吃醋跟羡慕她的感覺！ 分享：「生命電視台」（在台灣的「三大有線電視」被定頻為第132台，有的人需用中華電信MOD看，也可在「生命電視」的網站看網路直播和「海濤法師」的慈悲志業並捐款或捐土地以讓「海濤法師」建立其他的護生園跟看其他的內容！）的台長也就是「海濤法師」應曾表示「吃蛋不慈悲」！']"
39,12,39_為什麼要打人_人家一手好牌_tinya_一手好牌打得稀爛,"['為什麼要打人', '人家一手好牌', 'tinya', '一手好牌打得稀爛', 'le', '揍爽了沒', '好兇唷', '打人耶', '打人喔', '我有一手金牌']","['為什麼要打人', 'Tinya Le 是痛毆專線喔', '人家一手好牌 我有一手金牌 你卻一手好牌 被你打成爛牌']"
40,12,40_hair_tiam_facebook_salon,"['hair', 'tiam', 'facebook', 'salon', '中壢中平店', '登入或註冊', '11樓上', 'salon桃園民生店', '中壢延平店', '中壢燙髮']","['Tiam Hair Salon Tiam Hair Salon', '讓你每次都重新愛上自己  FACEBOOK 王嘉爾同款側梳 往往不知道要用什麼髮型 交給我讓我把你從普通人變人見人愛的小哥哥 #髮質守護神Leo #Leo的燙髮作品集 #中壢燙髮 #燙髮 #紋理感 #波紋捲 #線條感 #渣男燙 #不燙後悔系列 線上預約連結  門店選擇❤️中壢中平店 設計師選擇❤️Leo 請你一定要來到TiAM Tiam Hair Salon 中壢延平店 👉🏻延平路456號 Tiam Hair Salon 中壢中平店👉🏻中平路155號 Tiam Hair Salon桃園民生店👉🏻 桃園區民生路57號2樓（7-11樓上） #CP值最高髮廊 #中壢TiAM #桃園TiAM 王嘉爾同款側梳 往往不知道要用什麼髮型 交給我讓我把你從普通人變人見人愛的小哥哥 #髮質守護神Leo #Leo的燙髮作品集 #中壢燙髮 #燙髮 #紋理感 #波紋捲 #線條感 #渣男燙 #不燙後悔系列 線上預約連結  門店選擇❤️中壢中平店 設計師選擇❤️Leo 請你一定要來到TiAM Tiam Hair Salon 中壢延平店 👉🏻延平路456號 Tiam Hair Salon 中壢中平店👉🏻中平路155號 Tiam Hair Salon桃園民生店👉🏻 桃園區民生路57號2樓（7-11樓上） #CP值最高髮廊 #中壢TiAM #桃園TiAM', '讓你每次都重新愛上自己  FACEBOOK 客：上次瀏海被剪超短想要六四氣墊 我：你這長度有點難分完瀏海會超短 客：要怎麼辦我真的很想要 我：交給我我幫你客製化😎 #髮質守護神Leo #Leo的燙髮作品集 #中壢燙髮 #燙髮 #紋理感 #波紋捲 #線條感 #渣男燙 #不燙後悔系列 線上預約連結  門店選擇❤️中壢中平店 設計師選擇❤️Leo 請你一定要來到TiAM Tiam Hair Salon 中壢延平店 👉🏻延平路456號 Tiam Hair Salon 中壢中平店👉🏻中平路155號 Tiam Hair Salon桃園民生店👉🏻 桃園區民生路57號2樓（7-11樓上） #CP值最高髮廊 #中壢TiAM #桃園TiAM 客：上次瀏海被剪超短想要六四氣墊 我：你這長度有點難分完瀏海會超短 客：要怎麼辦我真的很想要 我：交給我我幫你客製化😎 #髮質守護神Leo #Leo的燙髮作品集 #中壢燙髮 #燙髮 #紋理感 #波紋捲 #線條感 #渣男燙 #不燙後悔系列 線上預約連結  門店選擇❤️中壢中平店 設計師選擇❤️Leo 請你一定要來到TiAM Tiam Hair Salon 中壢延平店 👉🏻延平路456號 Tiam Hair Salon 中壢中平店👉🏻中平路155號 Tiam Hair Salon桃園民生店👉🏻 桃園區民生路57號2樓（7-11樓上） #CP值最高髮廊 #中壢TiAM #桃園TiAM']"
41,12,41_3jqrqby_bit_ly_兔年行大運,"['3jqrqby', 'bit', 'ly', '兔年行大運', '程梅', '李珈嫻', 'chellsy', 'ismail', 'ali', 'potot']","['李珈嫻 兔年行大運 bit.ly/3jQrQBy', '兔年行大運 bit.ly/3jQrQBy', '兔年行大運 bit.ly/3jQrQBy']"
42,12,42_王大陸你真的很行啊_自己想死還拖一大推人_lol_了狼殿下愛上王大陸每天都要追你的劇無法自拔,"['王大陸你真的很行啊', '自己想死還拖一大推人', 'lol', '了狼殿下愛上王大陸每天都要追你的劇無法自拔', '你算是狠', '你的英文名字正好預言了你的品行啊', '哎喲', '回去大陸還能有job嗎', '你這可憐的大陸人', '原來是黑道偶像哦']","['哎喲，殺人未遂，失德藝人。 回去大陸還能有job嗎？ lol', '王大陸你真的很行啊！ 自己想死還拖一大推人', '王大陸你真的很行啊！ 自己想死還拖一大推人']"
43,11,43_41週_不然透過關係搞個替代役都可以_五年以上就不用當了_兵役大平台,"['41週', '不然透過關係搞個替代役都可以', '五年以上就不用當了', '兵役大平台', '出來再當一年兵', '啊哈哈', '大陸把你列黑名單了ㄟ', '好好四個月的兵不當', '怎麼會這麼笨還花錢用假手術', '水喔坐牢3年就可以不用當兵了大陸']","['連當兵都不敢喔…要不考慮去變性？？ 41週', '現在當兵才4個月跟ㄧ年，有些還幾禮拜替代役，當年我們可當了ㄧ年10個月的兵，還外島兵，說要反攻大陸的都是詐騙集團', '怎麼會這麼笨還花錢用假手術。 簡單快點四個月，不然透過關係搞個替代役都可以。 被抓還要乖乖當1年，根本87。 當初是哪個狗頭軍師給的爛建議。']"
44,11,44_china中華民國不是中華人民共和國_cruise_中華人民共和國夠了沒_中國禁止大批民眾翻牆,"['china中華民國不是中華人民共和國', 'cruise', '中華人民共和國夠了沒', '中國禁止大批民眾翻牆', '中國的那些無辜百姓很可憐', '中國才最多假新聞好嗎', '中國大陸政府欺負善良的美國人還會亂抓善良的好人只因為政治因素去坐牢', '中國大陸中共壞事做盡夠了沒', '中華人民共和國連selena', '全部他們拿的是綠色republic']","['馬上入籍中國，放棄台灣國籍當個堂堂正正的中國人，就不用當兵打你的中國同胞！ 不入籍中國就是不愛國的表現！ 要三思！快跟你的經紀公司討論啊 王大陸', '中國大陸政府欺負善良的美國人還會亂抓善良的好人只因為政治因素去坐牢，商人先算啦，但是麻煩請代表公眾人物和形象的所有藝人明星如果要繼續在中國賺那種錢，請放棄綠色護照入籍中國拿紅色護照、很多中國人都被中國政府洗腦強烈支持什麼一個中國，中國禁止大批民眾翻牆，散播假消息給中國人民，讓很多中國人民莫名服從中共和習先生以及幫他說話，還說台灣跟美國的新聞都是假的，中國才最多假新聞好嗎！尤其牽涉政治，麻煩請這邊翻牆進入的中國網民看清楚，麻煩先請所有在中國大陸賺錢的藝人然後道歉什麼有的沒有的，只要敢去中國賺錢然後宣揚什麼愛中國愛得要死的包含什麼蕭敬騰和最嚴重的歐陽娜娜和王大陸、張鈞甯一大堆，全部他們拿的是綠色republic of China中華民國不是中華人民共和國，請他們有種全數放棄中華民國的國籍只能拿紅色護照通行中國，對了中國不允許雙重國籍，事實上台灣真的不屬於中國，沒有什麼一個中國這件事情，我上網查到相關知識台灣也不允許台灣人持有中華人民共和國等國籍，除了中國意外其他基本上都可以允許有雙重國籍不像中國一律禁止雙重國籍，在此鄭重澄清台灣實際上是真的不屬於中國法律什麼的完全不同護照拿的也不是同一本，中國大陸中共壞事做盡夠了沒！還有中國警察如果詐騙集團網路詐騙之類的詐騙的是台灣人中國大陸警察根本不處理判他們無罪不論金額大小，而且還會對人超兇只因為政治因素，習先生宣稱救人可是傷害無辜的東南亞詐騙親屬，還有中國一堆男人喜歡騷等和私底下風氣這麼黃色是這麼回事，假正派真可怕，難怪那麼多強姦性侵犯，中華人民共和國夠了沒！各種欺騙謊言而且都不是白色善意有道德或是適當必要的謊言，通通過當含過於自私，其實根本沒有台灣人打從心裡喜歡習先生和中國大陸政府什麼的，可以不可以不要這麼偽善，有沒有良心道德！可以不要再傷害無辜了嘛！中國的那些無辜百姓很可憐、其實我相信中國還是很多善良的好人，中華人民共和國連Selena Gomaze 和Tom Cruise 之類的西方明星不小心踩中共地雷他們就囂張釋放假消息讓人很不爽', '中國大陸政府欺負善良的美國人還會亂抓善良的好人只因為政治因素去坐牢，商人先算啦，但是麻煩請代表公眾人物和形象的所有藝人明星如果要繼續在中國賺那種錢，請放棄綠色護照入籍中國拿紅色護照、很多中國人都被中國政府洗腦強烈支持什麼一個中國，中國禁止大批民眾翻牆，散播假消息給中國人民，讓很多中國人民莫名服從中共和習先生以及幫他說話，還說台灣跟美國的新聞都是假的，中國才最多假新聞好嗎！尤其牽涉政治，麻煩請這邊翻牆進入的中國網民看清楚，麻煩先請所有在中國大陸賺錢的藝人然後道歉什麼有的沒有的，只要敢去中國賺錢然後宣揚什麼愛中國愛得要死的包含什麼蕭敬騰和最嚴重的歐陽娜娜和王大陸、張鈞甯一大堆，全部他們拿的是綠色republic of China中華民國不是中華人民共和國，請他們有種全數放棄中華民國的國籍只能拿紅色護照通行中國，對了中國不允許雙重國籍，事實上台灣真的不屬於中國，沒有什麼一個中國這件事情，我上網查到相關知識台灣也不允許台灣人持有中華人民共和國等國籍，除了中國意外其他基本上都可以允許有雙重國籍不像中國一律禁止雙重國籍，在此鄭重澄清台灣實際上是真的不屬於中國法律什麼的完全不同護照拿的也不是同一本，中國大陸中共壞事做盡夠了沒！還有中國警察如果詐騙集團網路詐騙之類的詐騙的是台灣人中國大陸警察根本不處理判他們無罪不論金額大小，而且還會對人超兇只因為政治因素，習先生宣稱救人可是傷害無辜的東南亞詐騙親屬，還有中國一堆男人喜歡騷等和私底下風氣這麼黃色是這麼回事，假正派真可怕，難怪那麼多強姦性侵犯，中華人民共和國夠了沒！各種欺騙謊言而且都不是白色善意有道德或是適當必要的謊言，通通過當含過於自私，其實根本沒有台灣人打從心裡喜歡習先生和中國大陸政府什麼的，可以不可以不要這麼偽善，有沒有良心道德！可以不要再傷害無辜了嘛！中國的那些無辜百姓很可憐、其實我相信中國還是很多善良的好人，中華人民共和國連Selena Gomaze 和Tom Cruise 之類的西方明星不小心踩中共地雷他們就囂張釋放假消息讓人很不爽 欸，我說中國網民，台灣其實有不少雙重國籍或是甚至少數有三重國籍以上的台灣人好嗎？其實也通常是美國人，你貝恩可怕偽善的中國政府洗腦']"
45,11,45_不敢當兵_哈哈不敢當兵沒老二_別當兵也好_咖小啊,"['不敢當兵', '哈哈不敢當兵沒老二', '別當兵也好', '咖小啊', '不敢當兵還敢烙人', '咖小阿', '為什麼不學安佐約擂台pk', '沒見過你這麼廢的', '整天飛對面', '打人倒是很敢']","['當兵不敢當 打人也不敢打還要找人？ 沒見過你這麼廢的', '不敢當兵 臭俗辣～', '不敢當兵,打人倒是很敢']"
46,11,46_三觀妥妥的有大問題_也全都是狗屎婊子生的畜牲種_人品那麼爛_以為有錢就萬能嗎,"['三觀妥妥的有大問題', '也全都是狗屎婊子生的畜牲種', '人品那麼爛', '以為有錢就萬能嗎', '但你很會投胎', '你不過就是個狗屎', '你不配呀', '你好像智障中二生', '你帥嗎', '你的人生玩完']","['失望 希望我的偶像再也不與你為友， 你不配呀！ 三觀妥妥的有大問題！ 以為有錢就萬能嗎？ 幸好沒人嫁給你！！！ 真的失望至極！', '砸百萬還是被逮了！偷雞不著蝕把米！哈哈哈哈……….. 演藝人員不就是靠人礦市場來賺錢嘛！哪有什麼腦子可言！！！ 若正正當當賺錢，我尊重你。靠矮化自己的成長地及投機取巧來賺錢，我看不起你，你不過就是個狗屎！！！其牠類此藝人 也全都是狗屎婊子生的畜牲種！！！', '其實不知道您可以當藝人的特色是否因為嘴夠特色，看到您老想到進擊的巨人～吃人的畫面⋯ 近期的新聞，您真的有夠囂張～完全就是人吃人還不臉紅、要打人還烙兄弟⋯ 真是替您汗顏 兵還是別當了，畢竟您人品不夠正正當當，太侮辱「國軍兄弟」四個大字。 建議您好好進牢當細漢，這身份跟您絕配']"
47,11,47_是不是男人_一個大男人還怕當兵_人格堪慮_如果連短期兵役都承受不了,"['是不是男人', '一個大男人還怕當兵', '人格堪慮', '如果連短期兵役都承受不了', '到底是有多怕當兵啦', '就一個自以爲很帥的不紅藝人', '怎了嗎當兵多可怕', '怕當兵喔', '嚇係嚇井', '才當幾個月或一年的兵而已']","['如果連短期兵役都承受不了，還人五人六的在媒體前胡說八道，這樣的人骨子裡就是個畏苦怕難之流，想必凡事都只想鑽漏洞走偏門...人格堪慮', '有夠丟臉 是不是男人 連當個兵也要造假 裝S 可恥', '才當幾個月或一年的兵而已，有什麼好怕啊？有需要逃兵？當個男人卻沒種？菜逼巴，這種就是欠釘，晚上欠晚點名。']"
48,10,48_恭喜_賀喜大陸_解完殺人未遂的成就_真開心所有廣告商要賠慘了,"['恭喜', '賀喜大陸', '解完殺人未遂的成就', '真開心所有廣告商要賠慘了', '拍拍手', '面臨巨額毀約金吃到飽', '恭賀入伍', '恭喜逃兵成功', '恭喜吃牢房', '恭喜大陸']","['真開心所有廣告商要賠慘了 拍拍手 超派俏皮哦', '恭喜大陸 賀喜大陸 解完殺人未遂的成就', '恭喜！恭喜！面臨巨額毀約金吃到飽！']"
49,9,49_中華民國生日快樂_台灣_舔中藝人們_您們心碎了嗎,"['中華民國生日快樂', '台灣', '舔中藝人們', '您們心碎了嗎', '國慶生日快樂', '中華民國', '台灣所有男藝人最愛的就是王大陸', '中華民國台灣生日快樂喔', '生日快樂', '4年']","['中華民國生日快樂', '中華民國(台灣)國慶生日快樂。舔中藝人們，您們心碎了嗎？', '中華民國(台灣)國慶生日快樂。舔中藝人們，您們心碎了嗎？ 4年']"
50,9,50_劣跡藝人_life_lose_find,"['劣跡藝人', 'life', 'lose', 'find', 'it', 'for', 'whosoever', 'narrow', 'leadeth', '一切補缺圓滿真言實質念誦100兆遍']","['16位台灣藝人響應「中國台灣省」一詞： 其中過氣藝人8位: 侯佩岑、陳喬恩、陳妍希、張韶涵、趙又廷、陳志朋、汪東城、楊宗緯。 在台灣沒那麼紅2位: 歐陽娜娜、文淇。 完全不紅8位: 陳震、王以綸、顏人中、董又霖、官鴻、黃曦彥。 毫無代表性。', '劣跡藝人~！劣跡藝人~！劣跡藝人~！劣跡藝人~！劣跡藝人~！劣跡藝人~！劣跡藝人~！劣跡藝人~！劣跡藝人~！劣跡藝人~！劣跡藝人~！劣跡藝人~！劣跡藝人~！劣跡藝人~！劣跡藝人~！劣跡藝人~！劣跡藝人~！劣跡藝人~！', '為坣娜無償祈福!為世界和平祈福! 為中國好聲音祈福!為全世界演藝圈祈福!為全世界一直無償祈福!為究竟成佛人間淨土祈福! 三世一切諸佛寶藏大藏經實質念誦100兆部!實質念誦文殊咒100兆遍!妙音天女實質念誦100兆遍!長壽經總集實質念誦100兆遍!藥師咒總集實質念誦100兆遍!贖死法實質念誦100兆遍!施身法實質念誦100兆遍!一切補缺圓滿真言實質念誦100兆遍!成就所願真言總集實質念誦100兆遍!發財咒總集實質念誦100兆遍!多羅菩薩度母總集實質念誦100兆遍!尼泊爾博達那佛塔點燈實質點100兆盞燈!願大家離苦得樂!升天生淨土究竟成佛!平安喜樂!救生放生護生實質100兆隻物命! 你傳送了 賴品妤立委很善良真漂亮!很有專業律師實力!很努力為真實選民服務!並且落實地方及國家政策!只有我張姓歌手獨創世界領先技術全台灣獨家持有專利技術，台灣各行各業我唯一獨有，我是業界龍頭老大。兒福政策很重要!我也有提出具體方案和教育方案!較學歷大學畢業一定要篩選及砍掉爛學校及爛科系及爛老師，全台灣教育從學齡前到大學博士後即永久終生教育及往生妥善安排，重點從小到大年輕有所依老有所終計畫完完整妥善，保證大學畢業具有一定實力保證至少月薪5萬元台幣，年薪至少60萬，業績及加班費另計，另外淘汰業界一切不良黑心公司，例如世界出名永久出賣台灣及永久出賣慈濟的世界賣餿水油給大家吃特別給一切和台灣有關的人吃的頂新集團魏應充相關超黑心超毒人士，他們超愛摔媽祖像特別多，尤其是白沙屯媽祖。特別是背叛花蓮慈濟精舍證嚴法師僧團。我從小就是慈濟人，環保事業和救濟一切世界上級特別是台灣為主受苦受難同胞居多。 舉張姓歌手實力政策實例:現在便當大多是100元左右時薪至少190元左右月薪30000左右。所以我張姓歌手確定一般大學及科技大學畢業一致至少要優秀的90000元完全實力級別待遇!以前便當50元而已!都是極其惡毒爛到底敗類們害大家賺不到錢害大家自相殘殺及自殺。特別是不具當選實際的假政治人物們，沒選她們他們一樣當選，票沒投到處作票。只有我張姓歌手才是台灣地表最強良心真男人!永遠對得起支持勇於活出自我，活出快樂及該享受就要天天享受的人! 另外我就支持從小到大都該要有每階段富麗福利政策補貼，剛上確定進入聯合國世界先進第一潮流政策及相關福利，我張姓歌手是現任完全沒任期期限聯合國總秘書長跟主席平起平坐。']"
51,9,51_願爾輩_望爾輩_度眾生_這世上,"['願爾輩', '望爾輩', '度眾生', '這世上', '豈知道', '三界十方', '不得而知', '上帝所遺', '人人知行善以度陰', '人心善即造天堂']","['呂祖寶誥 玉清內相， 金闕選仙。 化身為三教之師， 掌法判五雷之令。 黃粱夢覺， 忘世上之功名； 寶劍光輝， 掃人間之妖怪。 四生六道，有感必孚； 三界十方，無求不應； 黃鵠溪頭留聖跡， 玉清殿內煉丹砂。 存芝象於丹崖， 顯仙蹤於玄洞。 闡法門之香火， 為後嗣之梯航。 大聖大慈，大仁大孝。 開山啟教，靈應祖師。 天雷上相，靈寶真人。 純陽演政 警化孚佑帝君， 興行妙道天尊。', '紅塵事 最離奇 為什麼暗把心虧 虧了心 造出來 無邊孽罪 冤孽纏 甲殺乙 乙殺甲 血染污泥 鮮血債 因貪嗔 引起循環相欺 這孽債 纏人身 怪病難醫 因小孽 成大劫 世上垂危 刀兵劫 水火災 頃刻相隨 富與貴 名與利 使你奔疲 蒙昧了 本來心 總生狐疑 願眾生 快回頭 去尋仙基 仙佛道 最寬闊 能把劫弭 在天宮 見浩劫 已至燃眉 眾仙佛 發大願廣抱鴻慈 慈悲佛 度眾生 才把教垂 他不忍 眾生苦 千辛不辭 說什麼 浩劫來 上帝所遺 豈知道 自作孽 自走路歧 觀音佛 度眾生 降下靈墀 聞音度 赴感應 總是如斯 願爾輩 孝父母 定省晨昏 願爾輩 和鄉黨 雍雍熙熙 願爾輩 睦六親 相濟衣飢 願爾輩 惜物命 常抱惠施 切莫說 微生物 性命兒戲 豈知道 人轉禽 禽轉人 誰個可窺 生前父 生前母 不得而知 這世上 殺與盜 造成孽累 這世上 奸與淫 沖破四維 四維破 誰可補 惟有慈悲 望爾輩 及早修 意念莫遲 望爾輩 學仙佛 快樂無比 望爾輩 躲無常 動守範彝 耕心田 修功德 積累大德 卹孤寡 憐殘廢 心性堅決 功德高 善願廣 罪愆消滅 到那時 王母琅 擺筵相接 蟠桃會 飛彩蓮 西天樂哉', '紅塵事 最離奇 為什麼暗把心虧 虧了心 造出來 無邊孽罪 冤孽纏 甲殺乙 乙殺甲 血染污泥 鮮血債 因貪嗔 引起循環相欺 這孽債 纏人身 怪病難醫 因小孽 成大劫 世上垂危 刀兵劫 水火災 頃刻相隨 富與貴 名與利 使你奔疲 蒙昧了 本來心 總生狐疑 願眾生 快回頭 去尋仙基 仙佛道 最寬闊 能把劫弭 在天宮 見浩劫 已至燃眉 眾仙佛 發大願廣抱鴻慈 慈悲佛 度眾生 才把教垂 他不忍 眾生苦 千辛不辭 說什麼 浩劫來 上帝所遺 豈知道 自作孽 自走路歧 觀音佛 度眾生 降下靈墀 聞音度 赴感應 總是如斯 願爾輩 孝父母 定省晨昏 願爾輩 和鄉黨 雍雍熙熙 願爾輩 睦六親 相濟衣飢 願爾輩 惜物命 常抱惠施 切莫說 微生物 性命兒戲 豈知道 人轉禽 禽轉人 誰個可窺 生前父 生前母 不得而知 這世上 殺與盜 造成孽累 這世上 奸與淫 沖破四維 四維破 誰可補 惟有慈悲 望爾輩 及早修 意念莫遲 望爾輩 學仙佛 快樂無比 望爾輩 躲無常 動守範彝 耕心田 修功德 積累大德 卹孤寡 憐殘廢 心性堅決 功德高 善願廣 罪愆消滅 到那時 王母琅 擺筵相接 蟠桃會 飛彩蓮 西天樂哉']"
52,9,52_兵趕快當一當吧_不是是否有意演出_三月要強制入伍了_當兵就好好的當,"['兵趕快當一當吧', '不是是否有意演出', '三月要強制入伍了', '當兵就好好的當', '滾去當兵啦', '起床了', '是軍教片需要入營拍攝', '我們公司這邊最近有一部戲', '快去當兵啦', '國防部有新工作了']","['三月要強制入伍了 別逃兵啊', '起床了，準備去當兵啦', '王先生 你好 ：我們公司這邊最近有一部戲，是軍教片需要入營拍攝，劇中一角是飾演陸軍新兵，不是是否有意演出？']"
53,9,53_終身監禁_仆街人渣等天收_he_deserter,"['終身監禁', '仆街人渣等天收', 'he', 'deserter', 'hired', 'gangsters', 'time', 'silvaneide', 'imprisoned', 'innocent']","['仆街人渣等天收，終身監禁', '仆街人渣等天收，終身監禁', '仆街人渣等天收，終身監禁']"
54,8,54_大神都在這裡討論世足賽事_台灣運彩公益世足討論區_高李良_kiki,"['大神都在這裡討論世足賽事', '台灣運彩公益世足討論區', '高李良', 'kiki', '劉海', '林哲豪', '蔡永幸', '洪窩', 'leo', 'lin']","['洪窩 台灣運彩公益世足討論區 大神都在這裡討論世足賽事', 'Leo Wang 台灣運彩公益世足討論區 大神都在這裡討論世足賽事', '台灣運彩公益世足討論區 大神都在這裡討論世足賽事']"
55,8,55_係咧衝3小_也是_真tm有夠弱雞_當替代役爛兵還都要逃兵,"['係咧衝3小', '也是', '真tm有夠弱雞', '當替代役爛兵還都要逃兵', '這垃圾國軍誰想去啊', '身強體壯不當兵', '當個兵而已還要閃兵哦', '當兵都要逃', '我看你是不擇手段也要逃兵了', '欸娘炮']","['欸娘炮 當個兵而已還要閃兵哦？真TM有夠弱雞', '我看你是不擇手段也要逃兵了，也是，這垃圾國軍誰想去啊', '身強體壯不當兵 係咧衝3小 兵役都短成這樣了還要逃 鳥鳥割掉好了']"
56,8,56_ghebreyesus_adhanom_為了逃避當兵_洪晨軒,"['ghebreyesus', 'adhanom', '為了逃避當兵', '洪晨軒', '我佩服', '懂享受喔', '在當兵與逃兵之間選擇坐牢', '史上第一個想蹲籠子逃避兵役的男輪', '再送去軍中軍紀教育', '再抓去當兵軍紀教育']","['洪晨軒 先坐完牢，再送去軍中軍紀教育', '聽說監獄出來會變胖，當兵不會，懂享受喔～', 'Tedros Adhanom Ghebreyesus 先抓去坐完牢，再抓去當兵軍紀教育']"
57,8,57_他會滾去中國_不能去中國舔共賺人民幣了_真的是太監小陸子_看來只能滾去中國吧,"['他會滾去中國', '不能去中國舔共賺人民幣了', '真的是太監小陸子', '看來只能滾去中國吧', '瑄芷兒', '這是一個走歪路的人', '有什麼好躲的', '快點移民中國好嗎', '好像滿矛遁的', '可能連中國都不要']","['·  這是一個走歪路的人，快點移民中國好嗎', '看來只能滾去中國吧，可能連中國都不要，亡大陸!', '瑄芷兒 你去看中國的電影 結果發現王大陸變成中國人了 好像滿矛遁的?? 王大陸 : 有什麼好躲的']"
58,8,58_3月15號如願以償_人生閱歷直接升級_只有無限的時間讓你沉澱_好好學習,"['3月15號如願以償', '人生閱歷直接升級', '只有無限的時間讓你沉澱', '好好學習', '好好成長', '希望你能好好利用這段時間', '或許下一部戲就叫', '期待你未來帶著滿滿的故事回歸娛樂圈', '成功閃避', '想當初']","['我還是忍不住要再再一次的留言 恭喜你順利進入人生新舞台~~監獄聲押！ 這可是個滿滿的大平台啊，沒有世俗的紛擾，沒有兵役的煩惱，只有無限的時間讓你沉澱~~檢視自己的人生，順便還能認識一些志同道合的新朋友，人生閱歷直接升級！ 想當初，許多人都在煩惱兵役的事，而你聰明，直接走一條與眾不同的路線，3月15號如願以償，成功閃避！這波操作，真的讓人嘆為觀止~~ 希望你能好好利用這段時間，好好學習，好好成長，期待你未來帶著滿滿的故事回歸娛樂圈，或許下一部戲就叫《監獄風雲：王大陸篇》！', '我還是忍不住要再再一次的留言 恭喜你順利進入人生新舞台~~監獄聲押！ 這可是個滿滿的大平台啊，沒有世俗的紛擾，沒有兵役的煩惱，只有無限的時間讓你沉澱~~檢視自己的人生，順便還能認識一些志同道合的新朋友，人生閱歷直接升級！ 想當初，許多人都在煩惱兵役的事，而你聰明，直接走一條與眾不同的路線，3月15號如願以償，成功閃避！這波操作，真的讓人嘆為觀止~~ 希望你能好好利用這段時間，好好學習，好好成長，期待你未來帶著滿滿的故事回歸娛樂圈，或許下一部戲就叫《監獄風雲：王大陸篇》！', '我還是忍不住要再再一次的留言 恭喜你順利進入人生新舞台~~監獄聲押！ 這可是個滿滿的大平台啊，沒有世俗的紛擾，沒有兵役的煩惱，只有無限的時間讓你沉澱~~檢視自己的人生，順便還能認識一些志同道合的新朋友，人生閱歷直接升級！ 想當初，許多人都在煩惱兵役的事，而你聰明，直接走一條與眾不同的路線，3月15號如願以償，成功閃避！這波操作，真的讓人嘆為觀止~~ 希望你能好好利用這段時間，好好學習，好好成長，期待你未來帶著滿滿的故事回歸娛樂圈，或許下一部戲就叫《監獄風雲：王大陸篇》！']"
