Topic,Count,Name,Representation,Representative_Docs
51,12,51_emon_dora_檢調加油_yeah,"['emon', 'dora', '檢調加油', 'yeah', '但連自首勇氣都沒有', '人應該也不怎樣', '你係咩人種', '不对的事情就不好支持啦', '明知做錯事還叫他加油', '支持逃兵嗎']","['Dora Emon 加油個屁', '·  Dora Emon 檢調加油', 'Dora Emon 檢調加油']"
52,12,52_apple_maggie_贊成_不要離題,"['apple', 'maggie', '贊成', '不要離題', '不用扯一堆', '例如多姓萬安跟連公子', '我是覺得不用扯那麼多', '可惜政府做不到', '可是抓了又有智障在那邊喊政治迫害', '我也在想都有那麼多藝人閃兵']","['Maggie Apple 贊成 政府官員的孩子們都要徹查！這絕對會抓出一籮筐！', 'Maggie Apple 認同', 'Maggie Apple 贊成']"
53,12,53_7成以上的人死都不願意再回去_一堆沒當兵的在這邊打嘴砲_不可取_不是在幫藝人說話,"['7成以上的人死都不願意再回去', '一堆沒當兵的在這邊打嘴砲', '不可取', '不是在幫藝人說話', '主動積極要當兵的人絕對是少數', '不論有沒有第一時間自首', '主要都是心裡不平衡的酸葡萄心態', '也有不時裝病常跑醫護室的', '他們肯定也不想當兵', '他之前拼命吃到破百公斤我問他為什麼突然那麼胖']","['每個人男生都不想當兵，抽籤結果出爐就是那個兵種，還看地點單位職責。可是我覺得還國家時間而已。當兵不可怕，可怕的是遇到霸凌而已！ 其他都還好。我也是當了一年半 但偽造閃兵就⋯不可取！ 遇到了就面對 那我們這些當過兵的不就白走一回！ 現在才知道可以花錢偽造', '其實我個人覺得沒必要生氣耶！ 以前很多男生都會不想當兵，想盡辦法逃避 例如增加體重、想辦法靠關係逃避 閃兵確實是不對，不論有沒有第一時間自首、承認，都是錯誤的選擇 其他閃兵的人呢？官二代、富二代那些呢？ 為什麼不報出來？ 說穿了就是 ⋯ 惹不起，不是嗎？ 因為他們的身分是藝人，有討論度 所以報出來讓大家責罵、公審、抵制 試問 ～ 官二代呢？富二代呢？ 還有殺人犯、性侵犯、重大罪行的案子呢？怎麼看不見政府的魄力？ 變態黃子佼呢？販賣未成年、色情影片的那些罪犯呢？ 販毒、吸毒的呢？ 政府做了什麼？為之前的台南人民、現在的花蓮人民給予了什麼協助？ 不是在幫藝人說話，錯了就是錯了 但罪不致死吧！ 沒必要去傷害他們的家庭、孩子 真正犯罪的該抓不抓、該辦不辦 大動作掃演藝圈，只是想讓人家誤以為政府有在做事而已吧！', '說個公道話啦 默默觀察，身邊環境的朋友 明明就很多男生 根本就表明不想當兵 我弟長190公分高的體格 他之前拼命吃到破百公斤我問他為什麼突然那麼胖 他說他要吃胖一點就可以不用當兵了， 問他為何不當，他說浪費時間去當兵幹嘛？ 另一個在我公司偶爾來打工的弟弟也是，他當時積極想辦法不要讓自己當兵，後來用扁平足名義去讓自己不用當兵，還有很多不計其數。 雖然我也有當過兵，但軍中的環境實在是很差，尤其是十幾年前當兵時待的新訓中心超噁心，印象很深刻就是剛進去兩三天用餐的食堂噁心到不行，整張桌子好幾片黏蠅版黏上至少數千隻蒼蠅，然後吃飯 好幾百隻蒼蠅再跟你搶食物超噁心，廁所馬桶阻塞 大家還是得忍著噁心惡臭拉屎，你能想像馬桶的屎就像疊羅漢那樣疊至少七八層高爆噁心， 當時一堆人根本不想當兵 但因為就是平民老百姓沒錢沒勢的也只能認了，而且記憶很深是當時軍中也不乏有些想辦法裝病拼驗退的。有裝瘋賣傻的，也有不時裝病常跑醫護室的 所以嘴巴說男人一定要當兵的人，真心喜歡當兵、主動積極要當兵的人絕對是少數 少在那說什麼當了兵才是男人這種話， 分明就是 「我都被抓進去當過了，你們也應該被抓進去」的心態 大部分會批評 主要都是心裡不平衡的酸葡萄心態，當完兵的人， 因為自己被熬過，看到其他還沒入伍的用各種方式閃避兵役，自然會看不過去。 大概就是「我們都當過了，你們憑什麼不去當」的感覺吧！ 對於當過兵的人，要他們再進去當，絕對超過6.7成以上的人死都不願意再回去。 這就是現實... 多數都是不情不願 或者是經濟所逼才去當兵 當然也是有少數很愛 願意當兵的啦，但這真的是少數 其實這些藝人只是跟平常人一樣的思維，他們肯定也不想當兵，但他們因為工作身份收入可能比一般人都多，加上剛好接觸到這樣的避兵管道，只需花十幾幾十萬就可以免當一年兵，還可以好好衝事業，我認為在這樣的誘惑下加上他們財力也允許，才會做下此決定。 我認為他們跟時下不想當兵的人沒什麼兩樣，只是差在他們有錢有認識管道，於是可以透過這個管道來逃兵。 當然啦，逃兵的行為絕對是錯的 只是我觀察身邊許多親友、朋友親身經歷來說 「不想當兵」的確就是大部分男性的心裡話，只是不敢光明正大的說出來，因為說出來怕會被周圍當過兵的人恥笑不是男人罷了 我認為這也不是什麼多罪大惡極的事，有殺人放火強奸人吸毒嗎？沒當兵 該罰的就罰就這樣，但平心而論真的也沒到罪大惡極的程度']"
54,11,54_知錯能改善莫大焉_但後續怎麼辦_值得稱讚_其他都是擦傷,"['知錯能改善莫大焉', '但後續怎麼辦', '值得稱讚', '其他都是擦傷', '人有迷惘的時候', '把你知道的還有誰閃兵的名單爆出來', '知錯能改是好事', '給你加油', '補當兵', '知錯能改善莫大焉誰不會做錯事情人難免都是會犯錯的啊知道自己做錯事情能改然後好好的懺毀然後好好的反省自己做錯的事情還是有機會可以回頭的加油']","['沒關係啦，知錯能改善莫大焉。但後續怎麼辦？補當兵？', '加油 ！！ 知錯能改善莫大焉', '知錯能改善莫大焉']"
55,11,55_kadin_他花了15萬假裝高血壓_代言人血壓這麼高要不要換掉_ㄧ開始也是花錢找人頂替去體檢,"['kadin', '他花了15萬假裝高血壓', '代言人血壓這麼高要不要換掉', 'ㄧ開始也是花錢找人頂替去體檢', '至少09血壓花的比你貴', '血壓改善好多', '血壓沒有高到可以免役', '他就是偽造高血壓病例', '你多喝普洱茶真的有用耶', '怎麼會不知道']","['Sivi Chen ㄧ開始也是花錢找人頂替去體檢，想用高血壓免當兵，結果頂替人血壓不夠高，所以才以替代役身份當兵  讚', 'Kadin Hsu 他就是偽造高血壓病例，閃掉常兵備役，當替代役，然後只當五個月。', '郝為難 新聞報導是～因爲頂替他去體檢的人，血壓沒有高到可以免役，所以才去服了替代役，換句話說，這個替代役也是別人幫他弄到的']"
56,11,56_但至少比什麼閃尿亂屎躲兵役的好一點_事後馬後炮_不能當兵_華國綜藝圈有什麼值得看,"['但至少比什麼閃尿亂屎躲兵役的好一點', '事後馬後炮', '不能當兵', '華國綜藝圈有什麼值得看', '突然很懷念小馬的熱狗堡', '痞子英雄小馬不是特勤隊的嗎', '當初演痞子英雄的小馬不是很帥', '林志穎都行了', '是不是心裡想說馬的真雖小', '小馬當時沒去吃丹丹嗎']","['小馬加油……你比夜行者更強！', '林志穎都行了 你為什麼不行 事後馬後炮', '可以跑全馬，不能當兵，被抓包了齁']"
57,11,57_一堆可悲說加油的ˉ_也不至於傷害到自己家人_享受了一切的有利_反正抓到再說,"['一堆可悲說加油的ˉ', '也不至於傷害到自己家人', '享受了一切的有利', '反正抓到再說', '你們這些人永遠都不會自首', '加什麼油啦', '加油違法行為媽那大家來學逃兵阿', '原本我們躲的好好的', '如果王大陸沒被抓出來', '套一句現在比較紅的話']","['享受了一切的有利，現在說抱歉？ 如果王大陸沒被抓出來， 你們這些人永遠都不會自首。', '被抓到才在哭？沒被爆就龜一輩子？感謝王大陸吧！沒老二閃兵們', '好了啦。一堆可悲說加油的ˉ。加油違法行為媽那大家來學逃兵阿。反正抓到再說。講什麼父親 還爸爸。老公的。扯一堆。直接明講王大陸該死。原本我們躲的好好的。被抓出來只能承認䁖ˉ 誰不會？？這招大家都會 演戲演起來。加油？？ 哈哈哈哈哈台灣傻子們還是會繼續支持啦']"
58,11,58_卒仔子_卒仔_fighting_超帥,"['卒仔子', '卒仔', 'fighting', '超帥', '薩科奇傭兵', '閃兵部隊', '痞子英雄2', '特種部隊軍人黃世楷', '散兵', '海軍陸戰隊之海龍蛙兵']","['超帥 又親民', '原來是散兵。哈哈。卒仔子', '痞子英雄2：黎明再起之「黑鷹」特種部隊軍人黃世楷']"
59,11,59_不懂欸_也沒這麼嚴重_人家說當過兵的人才有老二_以前沒服兵役都很難找工作,"['不懂欸', '也沒這麼嚴重', '人家說當過兵的人才有老二', '以前沒服兵役都很難找工作', '但至少你各位要進部隊學習武器操作吧', '但觀感不佳', '兩岸統一了', '卻只想著自己如何鑽漏洞逃避', '又不是我那個年代要渡假2年甚至更久以前要三年', '好好去當個兵有這麼難']","['呵呵 早知如此何必當初 當個兵很難嗎？ 現在發個文認錯有什麼意義 會被人家看不起的，就是您先看輕您自己  讚', '沒有想為國家盡義務、 就沒什麼好講加油之類的⋯ 尤其現在兵期那麼短、那麼輕鬆，卻只想著自己如何鑽漏洞逃避。', '不懂欸.現在當兵不就去渡假幾個月而已 又不是我那個年代要渡假2年甚至更久以前要三年... 幹嘛一堆人想盡辦法逃避？ 雖說某黨不值得人民挺身而戰.但至少你各位要進部隊學習武器操作吧']"
60,11,60_不要雙標說妳支持的是人_下去囉_原來妳鼓勵違法_你支持他這種犯罪行為代表你支持所有人這種偽造文書的犯罪行為,"['不要雙標說妳支持的是人', '下去囉', '原來妳鼓勵違法', '你支持他這種犯罪行為代表你支持所有人這種偽造文書的犯罪行為', '如果你真的違法看還有什麼觸頭', '哪來那麼多狗屎論調啊', '只要不違法就沒問題', '反正他們做的事情跟修杰楷手段一樣目的不同', '就是拿錢做非法事', '就違法被抓']","['到底在加油什麼？！違法的事，還加油？！傻眼', '只要不違法就沒問題，我有個同學就不想當，狂吃成胖子', 'Smile Xenia 所以你支持違法喔？那希望有人利用偽造文書去詐騙你或你家人，反正他們做的事情跟修杰楷手段一樣目的不同，記得去跟那些人說加油，不要雙標說妳支持的是人，你支持他這種犯罪行為代表你支持所有人這種偽造文書的犯罪行為']"
61,11,61_那我也來加油一下_care_雖然我也不知道為什麼要加油_take,"['那我也來加油一下', 'care', '雖然我也不知道為什麼要加油', 'take', '好哦', '到底加油什麼', '檢調加油', '加油', '', '']","['到底加油什麼？ 那我也來加油一下。 加油！！！', 'Take care!!', '好哦 加油 雖然我也不知道為什麼要加油？？？']"
62,11,62_pien_ching_yuan_jiang,"['pien', 'ching', 'yuan', 'jiang', 'li', '9個朋友的帳號', '92', '95', '不知道要加三小朋友', 'kaiming']","['Ching Yuan Pien 應該是叫大家火上澆油', 'Ching Yuan Pien 不知道要加三小朋友', 'Ching Yuan Pien 真的 根本道德問題']"
63,11,63_tzutzu_hsiao_yueh_sy,"['tzutzu', 'hsiao', 'yueh', 'sy', '社會貢獻', '對的', '你支持黃子佼嗎', '你有犯法哦', '你不知道當年逃兵要坐牢的', '也在賭沒事']","['Hsiao TzuTzu 你不知道當年逃兵要坐牢的', 'Hsiao TzuTzu 一堆人都沒犯過法', 'Hsiao TzuTzu 加油？']"
64,11,64_人設崩塌_人設崩壞了吧_人設整個崩塌_一時失慮帶過,"['人設崩塌', '人設崩壞了吧', '人設整個崩塌', '一時失慮帶過', '人性本閃', '以前的人設被打破了吧', '危機流量刷一波', '當初乖乖去當不就好了', '委屈', '崩了']","['人設崩塌……開始', '以前的人設被打破了吧，人性本閃，閃不過再說', '本來是從從容容，遊刃有餘.....現在是匆匆忙忙的叫小編連滾帶爬的寫篇文章滅火，哽咽什麼？ 委屈？']"
65,11,65_vivi_ho_台北市長都免疫了_支持查到底,"['vivi', 'ho', '台北市長都免疫了', '支持查到底', '高高在上的官人和那些說學逗唱能相同嗎', '鼓勵去抓連勝文和蔣萬安', '官官相護', '很需要一起查', '支持官員一樣徹查', '姓蔣的']","['Vivi Ho 高高在上的官人和那些說學逗唱能相同嗎', 'Vivi Ho 姓蔣的？', 'Vivi Ho 很難理解嗎？ ㄧ事歸一事 不然永遠都有牽拖的理由']"
66,10,66_勇敢的向國家說_出來又是一條好漢_不要囉哩八嗦什麼道歉啊不道歉_要回去補當兵了嗎,"['勇敢的向國家說', '出來又是一條好漢', '不要囉哩八嗦什麼道歉啊不道歉', '要回去補當兵了嗎', '補吧', '願意回去當兵', '知錯', '現在當兵很快就退伍了', '建議再補當兵是最好的方法', '回去補服兵役']","['請現在回去把兵當完 不要囉哩八嗦什麼道歉啊不道歉 請回去體驗當兵', '勇敢的向國家說，願意回去當兵，這樣應該就不用道歉了。', '知錯，了不起，沒關係，回去把兵役補滿就好。補吧']"
67,10,67_你有選台北市長的資格_你至少還有當替代役男_你怎麼不說北北基市長就有兩個閃兵_因為現在台北市長也沒有當兵,"['你有選台北市長的資格', '你至少還有當替代役男', '你怎麼不說北北基市長就有兩個閃兵', '因為現在台北市長也沒有當兵', '你不孤獨', '你不可以', '市長我要喝牛奶', '放寬心吧', '是不是也有閃兵市長', '市長也沒有當兵']","['沒事的 你只是沒有黨證 你看林昶佐逃到芬蘭 完全沒有被傳喚逃兵的事情。', '好了啦 市長也沒有當兵 放寬心吧', '你不孤獨，因為留美的安安市長也沒當兵哦！趕快去國防部登記補充兵解套吧！']"
68,10,68_為什麼不提前自首_好奇協助通關的人不用被抓嗎_你就壞事做一堆_為什麼早前不自首,"['為什麼不提前自首', '好奇協助通關的人不用被抓嗎', '你就壞事做一堆', '為什麼早前不自首', '當初爆發時你怎麼沒去自首', '當初在查時怎不自首', '應盡的義務都不想', '沒有擔當', '我看你每天都睡不好吧', '早點自首']","['為何當初不去自首呢，沒有擔當', '為什麼不提前自首 為什麼不提前自首 為什麼不提前自首', '早點自首，家人怎麼會驚嚇，你就壞事做一堆，心存僥倖，我看你每天都睡不好吧，嘻嘻']"
69,10,69_ara_bica_不要柿子挑軟的吃_事實是如此,"['ara', 'bica', '不要柿子挑軟的吃', '事實是如此', '其實跟要去查的應該就是政治人物的小孩子了', '快去為民進黨報效國家', '徹查嚴辦', '感覺比較像共產黨專門在批鬥', '感覺你們是被政府當工具', '我們不一樣']","['林場左表示：我混政治，我們不一樣', 'Ara Bica 事實是如此，本來就是一堆爛執政黨，辦什麼鳥事。', '說真的抓閃兵，真的不知道對社會治安、經濟有什麼幫助？ 感覺比較像共產黨專門在批鬥、搞分化、搞鬥爭 有如此之辦案效率就用在對的事 1.抓閃兵全體一視同仁高官小孩也一樣，徹查嚴辦，不要柿子挑軟的吃 2.詐騙、性侵、虐童、隨機殺人也比照同辦案效率']"
70,10,70_加油個屁_問題來了_錯愕_好兇,"['加油個屁', '問題來了', '錯愕', '好兇', '天網恢恢', '丟臉喔', '說屁話', '丟臉', '', '']","['加油個屁', '加油個屁', '問題來了 說屁話']"
71,10,71_下藥性侵的為什麼不用上拷_就只是拿你們出來洗版面_也是笑了_但對比詐騙集團棄保潛逃去,"['下藥性侵的為什麼不用上拷', '就只是拿你們出來洗版面', '也是笑了', '但對比詐騙集團棄保潛逃去', '但是又不是什麼罪大惡極的事卻要搜索', '但是我想政府抓詐欺犯都沒有追溯10幾年以上這麼有效率', '其實比起逃兵', '又不是殺人放火吸毒搶劫性侵的', '因為這個政府也是有可能做出喪心病狂的事', '我是覺得政府太誇張辦了']","['是政府不讓人民信任，政府更該檢討，現在只是要轉移焦點。駐外使的都不用回來受審 更可惡的，下藥性侵的為什麼不用上拷？！', '其實比起逃兵，我更重視好奇的是，政府警察在抓作奸犯科，酒駕犯，撞死人，殺人犯，虐待，怎麼都沒有如此積極', '我只能說你們這群真衰。 被拿出來擋槍。 詐騙不報、貪污不報、災情不報、性侵不報、，就只是拿你們出來洗版面。 還是比詐騙、貪污、性侵、還高規格的請記者來拍。 這要找找政府想藏什麼髒事。']"
72,10,72_15萬買了個替代役_价格如此不同_15萬好便宜哦_15萬的犯罪成本有夠低,"['15萬買了個替代役', '价格如此不同', '15萬好便宜哦', '15萬的犯罪成本有夠低', '15萬太少了', '重點', '有買貴退差價嗎', '真是替代役的頂流', '很便宜', '才15萬欸']","['林小朋 抱歉，第一時間我看到消息沒寫到有花15萬。', '好爽，才15萬欸！可以介紹一下嗎？', '你们几个在哪里买的，这个中介不查吗？价格如此不同，陈柏霖是不是最会讲价哦？']"
73,10,73_不然八九怎麼一堆妹_夜店把妹謊報年齡_周學璞_又色盲了嗎,"['不然八九怎麼一堆妹', '夜店把妹謊報年齡', '周學璞', '又色盲了嗎', '別鬧了', '你鼓勵追殺', '我鼓勵諒解', '妳好了啦', '林腸佐呢', '眼瞎了嗎']","['莊瑪琪 要人乖乖綠的小孩有乖乖嗎？林腸佐呢', '周學璞 那你怎麼沒提到羅明才ㄋ 又色盲了嗎', '莊瑪琪 眼瞎了嗎？我鼓勵諒解，你鼓勵追殺，垃圾青鳥！']"
74,10,74_服兵役是國民應盡的義務_嚴重的不上銬_不嚴重的上銬_國家要由誰來保護,"['服兵役是國民應盡的義務', '嚴重的不上銬', '不嚴重的上銬', '國家要由誰來保護', '居然逃兵', '如果每個人都這樣躲兵役', '希望將來大家一起保護這土地', '影響國家兵役的公正性所傷害的是每一個國民', '很懷疑你們對這個國家這塊土地的認同', '國民義務']","['當兵服役是身為ㄧ個國民應盡的義務，連服兵役保家衛國你都要閃避責任，很懷疑你們對這個國家這塊土地的認同，相信也讓很多喜歡你的粉絲會覺得失望！', '服兵役是國民應盡的義務，居然逃兵～還作弊啊～', '嚴重的不上銬，不嚴重的上銬！ 國民義務，身為國民那女生是不是也要執行國民義務去當兵 最強調你的好國民該盡的義務  讚']"
75,10,75_前金肉燥飯_伴手禮是哪一家_被抓好嗎_一定要加一顆半熟荷包鴨蛋,"['前金肉燥飯', '伴手禮是哪一家', '被抓好嗎', '一定要加一顆半熟荷包鴨蛋', '哇剛那花生糖我最愛吃', '肉燥飯在哪裡啊', '伴手禮是', '伴手禮是蘇老爺', '蘇老爺花生麥芽糖', '那盒不便宜哦']","['前金肉燥飯 一定要加一顆半熟荷包鴨蛋', '前金肉燥飯', '前金肉燥飯']"
76,10,76_一堆人服役時都已經有妻小要照顧了還不是正常服役_不是說有當替代役沒事了_不錯喔_且你又有一個還需要人照顧的女兒需要你,"['一堆人服役時都已經有妻小要照顧了還不是正常服役', '不是說有當替代役沒事了', '不錯喔', '且你又有一個還需要人照顧的女兒需要你', '且可以天天回家照顧家庭', '你這段是依照法律走的', '其實你老婆當時剛生完咘咘不滿一年', '依規定去申請', '其實當初賈靜雯冒著高齡懷第三胎', '在家附近的公家單位服役']","['林小朋 ？ 依規定去申請，然後會傷害公正性？ 所以是不該有替代役？還是不該讓妻子懷孕待產？ 還是你認為這破法就不該有？', '逃都逃了，該賺的你也賺了，少拿妻子、小孩來當藉口，難道只有你有妻小？一堆人服役時都已經有妻小要照顧了還不是正常服役', '我不覺得你有逃兵 我是個當年在成功嶺的分隊長 第一：沒錯你是花錢去處理想要逃離兵役⋯⋯這真的不可取，這真的該罵 第二：其實你老婆當時剛生完咘咘不滿一年，這時你就可以使用家因而申請替代役，然後保證可以申請公共行政役，在家附近的公家單位服役，且可以天天回家照顧家庭 第三：提早退伍也並不是你逃兵，而是你老婆懷上了Bo妞⋯⋯這個沒錯因為你妻子懷孕 且你又有一個還需要人照顧的女兒需要你 所以你五個月提早退伍並不是逃兵，而是法律就是這樣寫的，你這段是依照法律走的 所以你只要為一開始花錢想要逃避兵役的事道歉就可以了']"
77,9,77_認同_xiaoyang_hong_多一點包容,"['認同', 'xiaoyang', 'hong', '多一點包容', '加油恭喜他被抓', '台灣會更好', '稀罕妳', '以藝人來說他算自愛了', '沒人在乎妳的想法', '說的好']","['Xiaoyang Hong 認同', 'Xiaoyang Hong 認同', 'Xiaoyang Hong 多一點包容 ， 少一點當吃瓜的民眾 台灣會更好 以藝人來說他算自愛了']"
78,9,78_claire_lu_他不是自首_不知恥近乎神勇,"['claire', 'lu', '他不是自首', '不知恥近乎神勇', '他沒有自首面對', '他現在是只能面對', '又不是自首', '他的這種行為分明就是能拖就拖', '別傻了', '勇就不要躲兵役啊']","['Claire Lu 那當初王大陸被抓時怎麼不出來自首，這樣還覺得他勇，別傻了', 'Claire Lu 被查到才道歉，這不是勇於面對，是不得不面對，讓人懷疑其心態', '·  Claire Lu 知恥近乎勇，不知恥近乎神勇，如果他在第一波名單被抓之後主動出來投案，那就算了，他的這種行為分明就是能拖就拖，在賭檢調不會查到他  讚']"
79,9,79_扣分啰_活該去關吧_一樣啦犯法_趕快抓去關吧,"['扣分啰', '活該去關吧', '一樣啦犯法', '趕快抓去關吧', '給你那麼長的時間串供也串好了', '該關的還是要關喔', '去關一關比較實在', '希望你被關', '修以后要加倍加倍努力补回', '再多抓幾個交替出來啊']","['再多抓幾個交替出來啊', '一樣啦犯法⋯⋯活該去關吧', '扣分啰，修以后要加倍加倍努力补回，加油!']"
80,9,80_xiaoyang_hong_主動承認_lun,"['xiaoyang', 'hong', '主動承認', 'lun', 'ㄧ個也跑不掉', '但其實你沒有', '也許會讓大眾認可', '就廢', '如果在開始名單的時候', '哪一個人不是存有僥倖']","['Xiaoyang Hong 要關注完整報導啊！修杰楷還有去當5個月的替代役啊！跟其他人不同啊！', 'Xiaoyang Hong 抓到了才說，就沒什麼意思了，很假。', 'Xiaoyang Hong 對 如果在開始名單的時候 主動承認 也許會讓大眾認可 但其實你沒有']"
81,9,81_xenia_smile_沒事多看電視_有道理,"['xenia', 'smile', '沒事多看電視', '有道理', '大家支持', '而是有意', '這不是故意做錯', '所以乖乖當兵的都是笨蛋', '有意犯罪', '大家是傻了']","['Smile Xenia 十1', 'Smile Xenia', 'Smile Xenia +1']"
82,9,82_我星期六也是點9號餐_現在都吃14號_我也都吃9號餐_我也超愛9號餐,"['我星期六也是點9號餐', '現在都吃14號', '我也都吃9號餐', '我也超愛9號餐', '懂吃9號餐', '徐小敏', '徐大威', '唯一指名9號餐', '你們吃的嗎', '以前吃9號']","['我星期六也是點9號餐 不過我是在台南點的', '徐小敏 9號餐欸，你們吃的嗎', '徐大威 以前吃9號，現在都吃14號']"
83,9,83_還是會支持你的_一堆人還在護航_人都會有犯錯時_不知道卻去做是做錯事,"['還是會支持你的', '一堆人還在護航', '人都會有犯錯時', '不知道卻去做是做錯事', '一堆人說做錯事', '大人就不容易了', '做錯事有什麼好加油的', '但目前還看不出來你付出了什麼實際代價', '你應該要付出更多的代價', '修改錯誤']","['不知道卻去做是做錯事 知道不對還去做就是做壞事 一堆人說做錯事？？ 真的是不知道不對還去做嗎？？？', '有時候認錯可以解決80%的問題 甚至比不認錯或是不知道錯在哪的人強 （小孩錯了還可以原諒，大人就不容易了）', '錯了就是錯了 人都會犯錯，重點是勇於認錯 直接面對，修改錯誤， 還是會支持你的 加油']"
84,9,84_來不及了_不算逃兵吧_一定要等到調查出來了你才道歉_真的晚了,"['來不及了', '不算逃兵吧', '一定要等到調查出來了你才道歉', '真的晚了', '現在說什麼都晚了逃兵仔', '至少有面對', '浪費個人時間', '沒有在對的時間自己先出來', '提早退役', '改叫閃time']","['不算逃兵吧！ 我覺得是時間通報的問題', '至少有面對，提早退役...醬而已', '已經晚了你，沒有在對的時間自己先出來，真的晚了']"
85,9,85_你們逃兵已經得逞了_其實如果都花錢錢花比較少還是要被抓最划算_要拼就拼個免役_反正在裡面就做做假資料,"['你們逃兵已經得逞了', '其實如果都花錢錢花比較少還是要被抓最划算', '要拼就拼個免役', '反正在裡面就做做假資料', '差不多就這樣而已', '後面就是繳錢了事', '怎麼可以被收錢還不成功', '懂玩', '投投飲料機抽抽菸', '掃掃地跑跑步']","['其實如果都花錢錢花比較少還是要被抓最划算 懂玩 一時失慮 真的是一時嗎？', '放屁，都拖過時效了，後面就是繳錢了事，你們逃兵已經得逞了', '沒事，錢賠一賠、進去當一當出來還是一條漢子，反正在裡面就做做假資料、掃掃地跑跑步、站站哨、東西搬出來又搬進去又搬出來再搬進去、看看莒光園地、答答數唱唱歌點點名、擦擦槍擦擦鞋折折被子打打靶、投投飲料機抽抽菸，差不多就這樣而已，時間到了就閃人。']"
86,9,86_不就是想賭賭看會不會被抓到_被抓到後才來自責_沒被抓到前爽的咧_下次交易前要留意行情,"['不就是想賭賭看會不會被抓到', '被抓到後才來自責', '沒被抓到前爽的咧', '下次交易前要留意行情', '不是等到被拘捕', '你本來就是一個演員', '在賭會不會抓到你嗎', '也許抓不到', '你就該出來自首了', '你怎麼沒自首']","['那威廉被抓的時候，你怎麼沒自首 你現在講只是想幫自己講話 也不承認自己原住民，自己的種族祖先都不承認了，真的羞恥', '好了啦 不就是想賭賭看會不會被抓到 被抓到後才來自責 沒被抓到前爽的咧', '好了啦 不就是想賭賭看會不會被抓到 被抓到後才來自責 沒被抓到前爽的咧']"
87,9,87_下次改進會更好_不管怎麼樣_一切都會過去_一切都會過去的,"['下次改進會更好', '不管怎麼樣', '一切都會過去', '一切都會過去的', '一切會過去的', '面對解決就好', '未來繼續加油', '請多多關心孩子們', '都過去了', '會越來越好']","['沒事，面對解決就好，人生還很長～～ 加油  讚', '不管怎麼樣，好好反省一下，未來繼續加油', '加油⋯一切會過去的，這不是殺人放火！請多多關心孩子們']"
88,9,88_david_也沒有什麼所謂失不失望_一堆青鳥喊加油_他不是energy,"['david', '也沒有什麼所謂失不失望', '一堆青鳥喊加油', '他不是energy', '他的粉替他加油', '你們兩個句句不提他', '但明白的人都感覺句句在講他', '你羨慕嫉妒恨', '又關你何事', '你咬我']","['沐樺 腦粉，我就檢討他把，你咬我？', '小婷暗黑破壞神重製板（d2r專家級）專業代練 他不是Energy，看來你不是他們粉絲！', 'David Shih 他的粉替他加油 又關你何事？你羨慕嫉妒恨？']"
89,9,89_一度意圖想要誤導媒體讓大家以為家裡的小朋友看到上銬的畫面受到驚嚇_不知道你們夫妻倆怎麼還有臉怪執法單位_不要做壞事_並未,"['一度意圖想要誤導媒體讓大家以為家裡的小朋友看到上銬的畫面受到驚嚇', '不知道你們夫妻倆怎麼還有臉怪執法單位', '不要做壞事', '並未', '也是你這個父親犯錯造成的', '人心不古', '他們該驚嚇的是爸爸做出違法行徑', '你一人犯錯浪費了社會資源還得幫你這個犯錯者保護你的孩子', '你的文章會使人誤會並有帶風向的疑慮', '其實即使看到了']","['爸爸知法犯法，媽媽包庇帶風向 孩子真的是嚇壞 警察只是做好他的工作也要被檢討， 真的是世風日下，人心不古。', '如果不想嚇到孩子就應該在一開始自首，而且執法單位也都有事前通知到案 現在因爲自己規避責任而導致執法單位需登門扣押，而且在登門時也讓你先安置孩子，等離開家才在外上銬，已經替你對孩子盡到萬全的保護 不知道你們夫妻倆怎麼還有臉怪執法單位？你一人犯錯浪費了社會資源還得幫你這個犯錯者保護你的孩子，真的要自省。  讚', '請你好好說！警察已出面回應「並未」在你孩子面前上銬，孩子何來的驚嚇？ 他們該驚嚇的是爸爸做出違法行徑。 說實在，道歉真的沒有什麼意義，因為對閃兵的人而言，就是打打幾段文字罷了。']"
90,9,90_尤其是年紀超過不用再回去當兵的那些人_妨害兵役治罪條例_到監獄好好的反省_出來之後把該服的兵役好好服完,"['尤其是年紀超過不用再回去當兵的那些人', '妨害兵役治罪條例', '到監獄好好的反省', '出來之後把該服的兵役好好服完', '再把該當的兵當完', '但我認為身為公眾人物還做這種事', '就說你願意補當兵來換取刑事責任輕判可以嗎', '役男若有意圖避免徵兵且查有實據者', '為什麼要向犯人', '法官應該要用最大刑度的刑期']","['認罪繳罰款，再把該當的兵當完，應該是最有誠意的方式！', '看的出來現在低姿態都是為了拚輕判 但我認為身為公眾人物還做這種事 法官應該要用最大刑度的刑期 絕對不能輕判讓這些藝人可以易科罰金 尤其是年紀超過不用再回去當兵的那些人', '逃兵行為的刑責主要依據《妨害兵役治罪條例》第三條規定，役男若有意圖避免徵兵且查有實據者，最高可處五年以下有期徒刑。 這項規定反映了立法者對兵役義務的重視程度，設定了相當嚴厲的法律後果。']"
