Topic,Count,Name,Representation,Representative_Docs
45,47,45_lin_fan_ken_對啊,"['lin', 'fan', 'ken', '對啊', '到底一堆在檢討什麼', 'eric', 'bryan', 'ebokc', 'jhu', 'kiki']","['Fan Lin 關你屁事', 'Fan Lin 笑死', 'Fan Lin 加油！']"
46,55,46_bit_ly_周杰倫我們在這等您_3ggjrik,"['bit', 'ly', '周杰倫我們在這等您', '3ggjrik', '3jqrqby', '兔年行大運', '李珈嫻', '王揚龍', '張偉杰', '林小芹']","['李珈嫻 周杰倫我們在這等您 bit.ly/3Ggjrik', '王揚龍 周杰倫我們在這等您 bit.ly/3Ggjrik', '周杰倫我們在這等您 bit.ly/3Ggjrik']"
47,37,47_詐騙_性侵_上銬_噁心的是我們的政府,"['詐騙', '性侵', '上銬', '噁心的是我們的政府', '太無聊了', '不如嚴格抓買賣毒品', '嚴格抓藝人逃兵', '藝人逃兵只是為了掩蓋一些政治新聞', '藝人逃兵並不噁心', '劉禪']","['其實比起逃兵，我更重視好奇的是，政府警察在抓作奸犯科，酒駕犯，撞死人，殺人犯，虐待，怎麼都沒有如此積極', '我只能說你們這群真衰。 被拿出來擋槍。 詐騙不報、貪污不報、災情不報、性侵不報、，就只是拿你們出來洗版面。 還是比詐騙、貪污、性侵、還高規格的請記者來拍。 這要找找政府想藏什麼髒事。', '加油 仇富、酸民一堆放寬心面對即可，這些人都只剩一張嘴，事情都已經發生，不就是要解決，整天想置人於死地，還不是看上公眾人物身分！今天我也不認為你閃兵是正確的，但也不是罪不可赦，當前政府應該面對的問題有更重要的吧…詐騙、虐兒、犯罪天堂的問題可能用這種方式迅速還給受害者公道，我比較樂見！']"
48,46,48_cheng_amy_danny_jacey,"['cheng', 'amy', 'danny', 'jacey', 'weng', 'fenix', '所以', '關你什麼事', 'ruei', 'lin']","['Amy Cheng 大家都知道你快被收了', 'Amy Cheng Amy Cheng 人家再怎麼刷牙，也很難像你這個假粉一樣，提醒別人刷牙前，請記得自己先去當兵喔Amy哥', 'Danny Cheng']"
49,35,49_退出演藝圈吧_退出演藝圈_建議退出演藝圈_退出演藝圈就好,"['退出演藝圈吧', '退出演藝圈', '建議退出演藝圈', '退出演藝圈就好', '可憐', '不可能再支持閃兵藝人', '去莒光園地當無償演員', '下波藝人在那', '不紅在跟人家逃兵', '什麼叫']","['退出演藝圈吧，丟臉。', '退出演藝圈吧！', '退出演藝圈吧']"
50,101,50_加油_人非聖賢_平常心面對_還是會你節目,"['加油', '人非聖賢', '平常心面對', '還是會你節目', '偽造文書', '不能以你當完兵作為抵銷', '不至於事隔多年要被再拿出來放大檢討對吧', '人有失誤', '也是人生寶貴的經歷', '世上沒有人是完美的']","['加油！', '加油！', '加油！']"
51,31,51_這就是現實_7成以上的人死都不願意再回去_主要都是心裡不平衡的酸葡萄心態_主動積極要當兵的人絕對是少數,"['這就是現實', '7成以上的人死都不願意再回去', '主要都是心裡不平衡的酸葡萄心態', '主動積極要當兵的人絕對是少數', '他們肯定也不想當兵', '但他們因為工作身份收入可能比一般人都多', '他說浪費時間去當兵幹嘛', '他說他要吃胖一點就可以不用當兵了', '他之前拼命吃到破百公斤我問他為什麼突然那麼胖', '他當時積極想辦法不要讓自己當兵']","['丟臉，有本事當初王大陸被抓時就出來自首啊！ 當替代役就夠爽了，還只當五個月，真的有夠廢的，還在那邊健身多辛苦多努力自律，有外表有身材又如何，甚至建立愛家愛老婆人設，連兵都要逃，你能多有責任沒人信，欺騙大眾給你流量演戲等等，真的有夠噁心', '還是有人覺得逃避兵役沒什麼，也有人說當兵浪費生命，換作是自己也會選擇逃避兵役！所以逃兵行為的輕重每個人想法認知不一，但偽造體檢證明逃避兵役的行為就是犯罪，修杰楷等這些偽造文書、違反兵役法的藝人，就是犯罪藝人，犯罪藝人！！犯罪的意思懂嗎？應當兵而不想當兵並不可恥，其實可以自身增重或減重達到免役的體位，雖然投機但不違法，但為了達到目的而犯罪實在可恥！', '製造假病例賺取免役或減役資格，就跟詐騙集團沒兩樣，欺騙別人獲取自己最大利益，別人乖乖當兵，就像乖乖賺錢一樣，都傻子，現在東窗事發，對那些乖乖去當兵的普通人，當然有相對剝奪感，被鞭也不意外。 以這些藝人當初的服役制度，應該介於一年上下，逃避兵役的役期，在外賺取的收入，扣除買通假病例的酬庸和現在的交保金額，應該還有找，聰明。 當初面對兵役時我爸癌症末期，是有資格申請替代役，但因為還要申請、排隊、審核、分發，不想拖太久，毅然決然離家去正常服役一年，還好我爸有等我退伍後一年才過世，每個人都有自己的苦衷，但欺騙法律制度，觸法犯法就要有心理準備被制裁與批判。  讚']"
52,30,52_hair_tiam_facebook_salon,"['hair', 'tiam', 'facebook', 'salon', '中壢中平店', '你好', '但由於網路問題', '沒能成功', '希望你一切都好', '我試著加你']","['ア キ 你好〜好嗎？希望你一切都好。我在Facebook上看到你漂亮的頭像照片。我試著加你，但由於網路問題，沒能成功。所以我決定在這裡給你寫信，這樣你就可以加我，我們做個好朋友。', '讓你每次都重新愛上自己  FACEBOOK 客：上次瀏海被剪超短想要六四氣墊 我：你這長度有點難分完瀏海會超短 客：要怎麼辦我真的很想要 我：交給我我幫你客製化😎 #髮質守護神Leo #Leo的燙髮作品集 #中壢燙髮 #燙髮 #紋理感 #波紋捲 #線條感 #渣男燙 #不燙後悔系列 線上預約連結  門店選擇❤️中壢中平店 設計師選擇❤️Leo 請你一定要來到TiAM Tiam Hair Salon 中壢延平店 👉🏻延平路456號 Tiam Hair Salon 中壢中平店👉🏻中平路155號 Tiam Hair Salon桃園民生店👉🏻 桃園區民生路57號2樓（7-11樓上） #CP值最高髮廊 #中壢TiAM #桃園TiAM 客：上次瀏海被剪超短想要六四氣墊 我：你這長度有點難分完瀏海會超短 客：要怎麼辦我真的很想要 我：交給我我幫你客製化😎 #髮質守護神Leo #Leo的燙髮作品集 #中壢燙髮 #燙髮 #紋理感 #波紋捲 #線條感 #渣男燙 #不燙後悔系列 線上預約連結  門店選擇❤️中壢中平店 設計師選擇❤️Leo 請你一定要來到TiAM Tiam Hair Salon 中壢延平店 👉🏻延平路456號 Tiam Hair Salon 中壢中平店👉🏻中平路155號 Tiam Hair Salon桃園民生店👉🏻 桃園區民生路57號2樓（7-11樓上） #CP值最高髮廊 #中壢TiAM #桃園TiAM', '讓你每次都重新愛上自己  FACEBOOK 王嘉爾同款側梳 往往不知道要用什麼髮型 交給我讓我把你從普通人變人見人愛的小哥哥 #髮質守護神Leo #Leo的燙髮作品集 #中壢燙髮 #燙髮 #紋理感 #波紋捲 #線條感 #渣男燙 #不燙後悔系列 線上預約連結  門店選擇❤️中壢中平店 設計師選擇❤️Leo 請你一定要來到TiAM Tiam Hair Salon 中壢延平店 👉🏻延平路456號 Tiam Hair Salon 中壢中平店👉🏻中平路155號 Tiam Hair Salon桃園民生店👉🏻 桃園區民生路57號2樓（7-11樓上） #CP值最高髮廊 #中壢TiAM #桃園TiAM 王嘉爾同款側梳 往往不知道要用什麼髮型 交給我讓我把你從普通人變人見人愛的小哥哥 #髮質守護神Leo #Leo的燙髮作品集 #中壢燙髮 #燙髮 #紋理感 #波紋捲 #線條感 #渣男燙 #不燙後悔系列 線上預約連結  門店選擇❤️中壢中平店 設計師選擇❤️Leo 請你一定要來到TiAM Tiam Hair Salon 中壢延平店 👉🏻延平路456號 Tiam Hair Salon 中壢中平店👉🏻中平路155號 Tiam Hair Salon桃園民生店👉🏻 桃園區民生路57號2樓（7-11樓上） #CP值最高髮廊 #中壢TiAM #桃園TiAM']"
53,25,53_逃兵狗_他媽的_你不會開車門_你不會開車門就好了,"['逃兵狗', '他媽的', '你不會開車門', '你不會開車門就好了', '你們這些逃兵仔', '你當時體檢就應該報告說', '做人基本道理都不會', '像極了軍犬多博曼的盧泰南', '別在這邊假慈善可以嗎', '去給狗幹']","['逃兵的垃圾 去給狗幹吧你 他媽的 沒用的垃圾', '現在還多一個外號：廖北啊，果然是狗啊，做人基本道理都不會', '你不會開車門 然後比特犬會開車門 我的天 你當時體檢就應該報告說 你不會開車門就好了 這樣不就不用當了嗎 唉 以後比特犬要去當兵了你不用去 3']"
54,29,54_uber_沒關係_特斯拉_不要氣到亂打人喔,"['uber', '沒關係', '特斯拉', '不要氣到亂打人喔', '特斯拉的把手壓一下就會彈出來', '小知識', '是低能兒嗎', '為什麼不會開特斯拉的門', '現在是匆匆忙忙連滾帶爬', '王大陸']","['小知識：特斯拉的把手壓一下就會彈出來，不要氣到亂打人喔！ #王大陸 #特斯拉 #Uber', '小知識：特斯拉的把手壓一下就會彈出來，不要氣到亂打人喔！ #王大陸 #特斯拉 #Uber', '小知識：特斯拉的把手壓一下就會彈出來，不要氣到亂打人喔！ #王大陸 #特斯拉 #Uber']"
55,33,55_謝謝所有您們體貼幫助謝謝_歡迎來高雄_john_smith,"['謝謝所有您們體貼幫助謝謝', '歡迎來高雄', 'john', 'smith', '所有您們好', '歡迎來高雄玩', 'kai', 'jhong', '來高雄丹丹一定要的', '丹丹高雄名產']","['歡迎來高雄 必須吃丹丹', '我想說，你什麼時候改名，歡迎來高雄', '歡迎來高雄']"
56,26,56_tate_身為公眾人物_閻建魁_因為你是公眾人物,"['tate', '身為公眾人物', '閻建魁', '因為你是公眾人物', '不覺得你是公眾人物', '人難免會做不對', '不是賺飽飽罰個錢', '不用說那麼多', '以身作則懂不懂', '一個公眾人物就該被大家檢討']","['莊瑪琪 公眾人務應該知道很多事會被放大…當初就是有閃的念頭了…不是賺飽飽罰個錢、道個歉就好…自己不想保護這土地的話，憑什麼讓其他人來保護你們明星生活賺錢？  讚', 'Edden Lin 所以說智商很重要 公眾人物就要以身作則？ 你們這些咖小 哪來的臉去批評別人 家住海邊 管很寬', '公眾人物的言行不單只是受關注而已，更肩負了社會責任，所以更要做好正面示範，您的形象清新有朝氣，這部分是非常好的，但這逃避兵役的問題確實是非常不好非常惡劣的，第一時間看到被上手銬的畫面， 讓我非常震撼不敢相信... 願您痛定思痛再出發，重新做為社會正面示範的榜樣，加油！']"
